"","Country","Year","Gdp","Gdp_units","Population","Population_units","Total_investment","
                                            Total_invest_units","Gdp_per_cap","Groups","Average_temp","Average_temp_unct","Cereal_yield","CO2_emissions","climate_zone","economic_status","development_status","co2_category","population_category"
"331","Belgium",2005,385.927,"U.S. dollars  (Billions)",10446,"Persons  (Millions)","23.681","Percent of GDP",36.9449550067011,2720,10.4526666666667,0.188833333333333,8649.5,10.22,"Temperate","High-income","Developed","High emissions","Large population"
"332","Belgium",2006,408.281,"U.S. dollars  (Billions)",10511,"Persons  (Millions)","23.97","Percent of GDP",38.8432118732756,2721,11.55975,0.225166666666667,8373.3,10.13,"Temperate","High-income","Developed","High emissions","Large population"
"333","Belgium",2007,470.978,"U.S. dollars  (Billions)",10585,"Persons  (Millions)","24.603","Percent of GDP",44.4948512045347,2722,11.0776666666667,0.189416666666667,8637.7,9.65,"Temperate","High-income","Developed","Medium emissions","Large population"
"334","Belgium",2008,517.27,"U.S. dollars  (Billions)",10667,"Persons  (Millions)","25.937","Percent of GDP",48.4925471079029,2723,10.02575,0.190916666666667,8885.7,9.79,"Temperate","High-income","Developed","Medium emissions","Large population"
"335","Belgium",2009,482.73,"U.S. dollars  (Billions)",10753,"Persons  (Millions)","22.173","Percent of GDP",44.8925881149447,2724,10.5810833333333,0.222916666666667,9710.7,NA,"Temperate","High-income","Developed","Low emissions","Large population"
"336","Belgium",2010,481.814,"U.S. dollars  (Billions)",1084,"Persons  (Millions)","23.127","Percent of GDP",444.477859778598,2725,11.1923333333333,0.35825,NA,NA,"Temperate","High-income","Developed","Low emissions","Large population"
"337","Belize",1990,0.549,"U.S. dollars  (Billions)",189,"Persons  (Millions)","24.543","Percent of GDP",2.9047619047619,2816,25.5539166666667,0.276416666666667,2013.8,1.65,"Tropical","Low-income","Developing","Low emissions","Large population"
"338","Belize",1991,0.599,"U.S. dollars  (Billions)",194,"Persons  (Millions)","26.108","Percent of GDP",3.08762886597938,2817,25.8080833333333,0.332083333333333,2276.1,1.85,"Tropical","Low-income","Developing","Low emissions","Large population"
"339","Belize",1992,0.693,"U.S. dollars  (Billions)",199,"Persons  (Millions)","27.891","Percent of GDP",3.48241206030151,2818,25.6813333333333,0.313,2098.3,1.79,"Tropical","Low-income","Developing","Low emissions","Large population"
"340","Belize",1993,0.751,"U.S. dollars  (Billions)",205,"Persons  (Millions)","30.093","Percent of GDP",3.66341463414634,2819,25.5420833333333,0.43275,2131.1,1.84,"Tropical","Low-income","Developing","Low emissions","Large population"
"341","Belize",1994,0.772,"U.S. dollars  (Billions)",211,"Persons  (Millions)","25.79","Percent of GDP",3.65876777251185,2820,25.9686666666667,0.3885,1753.5,1.77,"Tropical","Low-income","Developing","Low emissions","Large population"
"342","Belize",1995,0.819,"U.S. dollars  (Billions)",217,"Persons  (Millions)","24.07","Percent of GDP",3.7741935483871,2821,25.9024166666667,0.339916666666667,1777,1.74,"Tropical","Low-income","Developing","Low emissions","Large population"
"343","Belize",1996,0.851,"U.S. dollars  (Billions)",222,"Persons  (Millions)","21.618","Percent of GDP",3.83333333333333,2822,25.5326666666667,0.31675,2505.8,1.39,"Tropical","Low-income","Developing","Low emissions","Large population"
"344","Belize",1997,0.868,"U.S. dollars  (Billions)",23,"Persons  (Millions)","15.915","Percent of GDP",37.7391304347826,2823,26.1436666666667,0.383416666666667,2395,1.69,"Tropical","Low-income","Developing","Low emissions","Medium population"
"345","Belize",1998,0.914,"U.S. dollars  (Billions)",239,"Persons  (Millions)","15.905","Percent of GDP",3.82426778242678,2824,26.1333333333333,0.398916666666667,2459.2,1.55,"Tropical","Low-income","Developing","Low emissions","Large population"
"346","Belize",1999,0.975,"U.S. dollars  (Billions)",243,"Persons  (Millions)","23.293","Percent of GDP",4.01234567901235,2825,25.3213333333333,0.43525,2806.3,2.47,"Tropical","Low-income","Developing","Medium emissions","Large population"
"347","Belize",2000,1.116,"U.S. dollars  (Billions)",25,"Persons  (Millions)","33.218","Percent of GDP",44.64,2826,25.2525,0.34375,2420.2,2.76,"Tropical","Low-income","Developed","Medium emissions","Medium population"
"348","Belize",2001,1.163,"U.S. dollars  (Billions)",256,"Persons  (Millions)","27.356","Percent of GDP",4.54296875,2827,25.636,0.354166666666667,3101.2,2.76,"Tropical","Low-income","Developing","Medium emissions","Large population"
"349","Belize",2002,1.233,"U.S. dollars  (Billions)",263,"Persons  (Millions)","21.559","Percent of GDP",4.68821292775665,2828,25.6196666666667,0.31075,2520.3,1.36,"Tropical","Low-income","Developing","Low emissions","Large population"
"350","Belize",2003,1.298,"U.S. dollars  (Billions)",269,"Persons  (Millions)","20.774","Percent of GDP",4.82527881040892,2829,26.0089166666667,0.406083333333333,2955.6,1.37,"Tropical","Low-income","Developing","Low emissions","Large population"
"351","Belize",2004,1.39,"U.S. dollars  (Billions)",276,"Persons  (Millions)","20.332","Percent of GDP",5.03623188405797,2830,25.7101666666667,0.265,2523.8,1.35,"Tropical","Low-income","Developing","Low emissions","Large population"
"352","Belize",2005,1.462,"U.S. dollars  (Billions)",284,"Persons  (Millions)","22.462","Percent of GDP",5.14788732394366,2831,25.95525,0.285333333333333,3041.7,1.36,"Tropical","Low-income","Developing","Low emissions","Large population"
"353","Belize",2006,1.581,"U.S. dollars  (Billions)",291,"Persons  (Millions)","21.05","Percent of GDP",5.43298969072165,2832,25.7940833333333,0.282083333333333,2244.9,1.35,"Tropical","Low-income","Developing","Low emissions","Large population"
"354","Belize",2007,1.696,"U.S. dollars  (Billions)",299,"Persons  (Millions)","20.506","Percent of GDP",5.67224080267559,2833,25.7834166666667,0.23375,2638.4,1.37,"Tropical","Low-income","Developing","Low emissions","Large population"
"355","Belize",2008,1.729,"U.S. dollars  (Billions)",307,"Persons  (Millions)","21.188","Percent of GDP",5.63192182410423,2834,25.4938333333333,0.2775,2428,1.32,"Tropical","Low-income","Developing","Low emissions","Large population"
"356","Belize",2009,1.681,"U.S. dollars  (Billions)",315,"Persons  (Millions)","20.602","Percent of GDP",5.33650793650794,2835,25.8644166666667,0.264416666666667,2972,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"357","Belize",2010,1.739,"U.S. dollars  (Billions)",322,"Persons  (Millions)","14.96","Percent of GDP",5.40062111801242,2836,25.7521666666667,0.331166666666667,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"358","Benin",1990,2.89,"U.S. dollars  (Billions)",5133,"Persons  (Millions)","11.763","Percent of GDP",0.563023572959283,2927,27.8013333333333,0.37725,847.8,0.15,"Tropical","Low-income","Developing","Low emissions","Large population"
"359","Benin",1991,2.954,"U.S. dollars  (Billions)",5293,"Persons  (Millions)","12.14","Percent of GDP",0.558095597959569,2928,27.2395,0.285666666666667,878.5,0.17,"Tropical","Low-income","Developing","Low emissions","Large population"
"360","Benin",1992,3.284,"U.S. dollars  (Billions)",5458,"Persons  (Millions)","11.793","Percent of GDP",0.601685599120557,2929,27.23,0.261833333333333,913.3,0.18,"Tropical","Low-income","Developing","Low emissions","Large population"
"361","Benin",1993,3.199,"U.S. dollars  (Billions)",5706,"Persons  (Millions)","12.286","Percent of GDP",0.560637924991237,2930,27.6851666666667,0.272833333333333,919.1,0.21,"Tropical","Low-income","Developing","Low emissions","Large population"
"362","Benin",1994,2.227,"U.S. dollars  (Billions)",5923,"Persons  (Millions)","13.472","Percent of GDP",0.375991895998649,2931,27.2754166666667,0.276166666666667,956.8,0.23,"Tropical","Low-income","Developing","Low emissions","Large population"
"363","Benin",1995,2.993,"U.S. dollars  (Billions)",6047,"Persons  (Millions)","16.755","Percent of GDP",0.494956176616504,2932,27.76825,0.253666666666667,1086.4,0.23,"Tropical","Low-income","Developing","Low emissions","Large population"
"364","Benin",1996,3.251,"U.S. dollars  (Billions)",6204,"Persons  (Millions)","13.199","Percent of GDP",0.524016763378465,2933,27.6991666666667,0.225416666666667,1009.5,0.22,"Tropical","Low-income","Developing","Low emissions","Large population"
"365","Benin",1997,3.124,"U.S. dollars  (Billions)",6387,"Persons  (Millions)","15.092","Percent of GDP",0.489118521997808,2934,27.4913333333333,0.274416666666667,1116.9,0.2,"Tropical","Low-income","Developing","Low emissions","Large population"
"366","Benin",1998,3.362,"U.S. dollars  (Billions)",6584,"Persons  (Millions)","14.387","Percent of GDP",0.510631834750911,2935,28.11875,0.20875,1055.9,0.2,"Tropical","Low-income","Developing","Low emissions","Large population"
"367","Benin",1999,3.681,"U.S. dollars  (Billions)",6789,"Persons  (Millions)","18.227","Percent of GDP",0.542200618647813,2936,27.72825,0.271416666666667,1162.6,0.25,"Tropical","Low-income","Developing","Low emissions","Large population"
"368","Benin",2000,3.522,"U.S. dollars  (Billions)",6998,"Persons  (Millions)","16.008","Percent of GDP",0.503286653329523,2937,27.5091666666667,0.281166666666667,1102.1,0.25,"Tropical","Low-income","Developing","Low emissions","Large population"
"369","Benin",2001,3.666,"U.S. dollars  (Billions)",7212,"Persons  (Millions)","17.753","Percent of GDP",0.508319467554077,2938,27.6601666666667,0.306666666666667,1069.2,0.26,"Tropical","Low-income","Developing","Low emissions","Large population"
"370","Benin",2002,4.191,"U.S. dollars  (Billions)",7432,"Persons  (Millions)","14.834","Percent of GDP",0.563912809472551,2939,27.92725,0.30125,945.1,0.3,"Tropical","Low-income","Developing","Low emissions","Large population"
"371","Benin",2003,5.348,"U.S. dollars  (Billions)",7659,"Persons  (Millions)","15.164","Percent of GDP",0.698263480872176,2940,27.9609166666667,0.326416666666667,1148.7,0.32,"Tropical","Low-income","Developing","Low emissions","Large population"
"372","Benin",2004,6.187,"U.S. dollars  (Billions)",7895,"Persons  (Millions)","15.219","Percent of GDP",0.783660544648512,2941,27.79925,0.300083333333333,1146.5,0.32,"Tropical","Low-income","Developing","Low emissions","Large population"
"373","Benin",2005,6.571,"U.S. dollars  (Billions)",8149,"Persons  (Millions)","12.086","Percent of GDP",0.806356608172782,2942,28.3039166666667,0.299916666666667,1136.3,0.34,"Tropical","Low-income","Developing","Low emissions","Large population"
"374","Benin",2006,7.034,"U.S. dollars  (Billions)",8403,"Persons  (Millions)","12.873","Percent of GDP",0.837081994525765,2943,27.98775,0.258666666666667,1125.1,0.47,"Tropical","Low-income","Developing","Low emissions","Large population"
"375","Benin",2007,8.17,"U.S. dollars  (Billions)",8648,"Persons  (Millions)","16.377","Percent of GDP",0.94472710453284,2944,27.96525,0.417333333333333,1067.9,0.48,"Tropical","Low-income","Developing","Low emissions","Large population"
"376","Benin",2008,9.787,"U.S. dollars  (Billions)",8906,"Persons  (Millions)","13.74","Percent of GDP",1.09892207500561,2945,27.86225,0.328083333333333,1157.1,0.49,"Tropical","Low-income","Developing","Low emissions","Large population"
"377","Benin",2009,9.728,"U.S. dollars  (Billions)",9173,"Persons  (Millions)","14.866","Percent of GDP",1.06050365202224,2946,28.2275,0.300333333333333,1423.5,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"378","Benin",2010,9.543,"U.S. dollars  (Billions)",9446,"Persons  (Millions)","15.608","Percent of GDP",1.01026889688757,2947,26.3205,0.34825,NA,NA,"Tropical","Low-income","Developing","Low emissions","Large population"
"379","Bhutan",1990,0.273,"U.S. dollars  (Billions)",53,"Persons  (Millions)","33.215","Percent of GDP",5.15094339622642,3038,11.9805,0.315166666666667,1287.8,0.23,"Temperate","Low-income","Developing","Low emissions","Large population"
"380","Bhutan",1991,0.236,"U.S. dollars  (Billions)",529,"Persons  (Millions)","31.393","Percent of GDP",0.446124763705104,3039,12.0471666666667,0.290166666666667,1260.9,0.34,"Temperate","Low-income","Developing","Low emissions","Large population"
"381","Bhutan",1992,0.231,"U.S. dollars  (Billions)",522,"Persons  (Millions)","43.435","Percent of GDP",0.442528735632184,3040,11.8640833333333,0.361333333333333,1317.8,0.4,"Temperate","Low-income","Developing","Low emissions","Large population"
"382","Bhutan",1993,0.242,"U.S. dollars  (Billions)",513,"Persons  (Millions)","41.145","Percent of GDP",0.471734892787524,3041,12.1801666666667,0.327333333333333,1381.1,0.35,"Temperate","Low-income","Developing","Low emissions","Large population"
"383","Bhutan",1994,0.245,"U.S. dollars  (Billions)",506,"Persons  (Millions)","50.316","Percent of GDP",0.484189723320158,3042,12.11525,0.348833333333333,1317.9,0.41,"Temperate","Low-income","Developing","Low emissions","Large population"
"384","Bhutan",1995,0.287,"U.S. dollars  (Billions)",503,"Persons  (Millions)","43.816","Percent of GDP",0.570576540755467,3043,12.53625,0.301083333333333,1437.5,0.48,"Temperate","Low-income","Developing","Low emissions","Large population"
"385","Bhutan",1996,0.301,"U.S. dollars  (Billions)",507,"Persons  (Millions)","43.92","Percent of GDP",0.593688362919132,3044,12.2784166666667,0.380166666666667,1523.2,0.58,"Temperate","Low-income","Developing","Low emissions","Large population"
"386","Bhutan",1997,0.337,"U.S. dollars  (Billions)",515,"Persons  (Millions)","40.016","Percent of GDP",0.654368932038835,3045,11.6205,0.30675,1574.6,0.75,"Temperate","Low-income","Developing","Low emissions","Large population"
"387","Bhutan",1998,0.371,"U.S. dollars  (Billions)",528,"Persons  (Millions)","36.727","Percent of GDP",0.702651515151515,3046,12.6409166666667,0.28,1590.2,0.71,"Temperate","Low-income","Developing","Low emissions","Large population"
"388","Bhutan",1999,0.389,"U.S. dollars  (Billions)",543,"Persons  (Millions)","40.166","Percent of GDP",0.716390423572744,3047,12.7866666666667,0.277,1550.2,0.69,"Temperate","Low-income","Developing","Low emissions","Large population"
"389","Bhutan",2000,0.423,"U.S. dollars  (Billions)",558,"Persons  (Millions)","47.423","Percent of GDP",0.758064516129032,3048,12.0564166666667,0.3305,1451.2,0.7,"Temperate","Low-income","Developing","Low emissions","Large population"
"390","Bhutan",2001,0.441,"U.S. dollars  (Billions)",574,"Persons  (Millions)","61.27","Percent of GDP",0.768292682926829,3049,12.3565,0.388166666666667,1454,0.7,"Temperate","Low-income","Developing","Low emissions","Large population"
"391","Bhutan",2002,0.481,"U.S. dollars  (Billions)",591,"Persons  (Millions)","61.997","Percent of GDP",0.813874788494078,3050,12.1778333333333,0.368583333333333,1561.1,0.85,"Temperate","Low-income","Developing","Low emissions","Large population"
"392","Bhutan",2003,0.572,"U.S. dollars  (Billions)",602,"Persons  (Millions)","60.668","Percent of GDP",0.950166112956811,3051,12.20425,0.374083333333333,1807.8,0.75,"Temperate","Low-income","Developing","Low emissions","Large population"
"393","Bhutan",2004,0.649,"U.S. dollars  (Billions)",613,"Persons  (Millions)","62.427","Percent of GDP",1.05872756933116,3052,12.2865,0.358166666666667,2995.2,0.73,"Temperate","Low-income","Developing","Low emissions","Large population"
"394","Bhutan",2005,0.758,"U.S. dollars  (Billions)",624,"Persons  (Millions)","58.826","Percent of GDP",1.21474358974359,3053,12.536,0.358583333333333,2337.2,1.03,"Temperate","Low-income","Developing","Low emissions","Large population"
"395","Bhutan",2006,0.812,"U.S. dollars  (Billions)",635,"Persons  (Millions)","50.439","Percent of GDP",1.27874015748031,3054,12.7978333333333,0.371,2201.6,0.63,"Temperate","Low-income","Developing","Low emissions","Large population"
"396","Bhutan",2007,0.995,"U.S. dollars  (Billions)",643,"Persons  (Millions)","29.526","Percent of GDP",1.54743390357698,3055,12.6998333333333,0.31525,2000.6,0.84,"Temperate","Low-income","Developing","Low emissions","Large population"
"397","Bhutan",2008,1.26,"U.S. dollars  (Billions)",651,"Persons  (Millions)","40.123","Percent of GDP",1.93548387096774,3056,12.5313333333333,0.403166666666667,2742.2,1.05,"Temperate","Low-income","Developing","Low emissions","Large population"
